mid,retweeted_mid,text,retweeted_text,scheme,retweeted_scheme,created_at,retweeted_created_at,source,retweeted_source,reposts_count,retweeted_reposts_count,comments_count,retweeted_comments_count,pid,screen_name,retweeted_screen_name,profile_url,retweeted_profile_url,verified_type,retweeted_verified_type,verified_reason,retweeted_verified_reason,description,retweeted_description,followers_count,retweeted_followers_count,gender,retweeted_gender,uid,retweeted_uid
4561423491925665,4561417694873620,回复<a href='/n/谢医生1711'>@谢医生1711</a>:我支持此观点，但新冠疫情爆发之初，中国太善良，所有的指向都未指向这一点，而是铺天盖地指向自己。//<a href='/n/谢医生1711'>@谢医生1711</a>:回复<a href='/n/77热干面'>@77热干面</a>:北京，大连，青岛的新冠病毒都是进口冰冻海鲜包装上发现的，现在看来，武汉也应该是进口海鲜携带的病毒。,这样的情况，还有和平可言？ ,https://weibo.cn/appurl?scheme=sinaweibo%3A%2F%2Fdetail%3Fmblogid%3D4561423491925665%26luicode%3D20000061%26lfid%3D4561423491925665&luicode=20000061&lfid=4561423491925665,,Sun Oct 18 16:59:30 +0800 2020,Sun Oct 18 16:36:28 +0800 2020,微博 weibo.com,微博 weibo.com,103,40,186,62,1,地平线下面,,https://m.weibo.cn/u/2746348614?uid=2746348614&luicode=20000061&lfid=4561423491925665,,0,,军事博主,,被禁言14天后，在第13天被加刑180天。,,1781415,,m,,2746348614,
